SN;JD;Filt;mag
SN 2002cd      ;2452407.47;V;17.054
SN 2002cd      ;2452408.44;V;17.120
SN 2002cd      ;2452409.48;V;17.176
SN 2002cd      ;2452410.43;V;17.167
SN 2002cd      ;2452416.48;V;17.555
SN 2002cd      ;2452421.45;V;17.872
SN 2002cd      ;2452427.44;V;18.029
SN 2002cd      ;2452431.42;V;18.198
SN 2002cd      ;2452436.38;V;18.374
SN 2002cd      ;2452436.40;V;18.407
SN 2002cd      ;2452437.40;V;18.409
SN 2002cd      ;2452441.45;V;18.570
SN 2002cd      ;2452375.50;R;16.269
SN 2002cd      ;2452376.50;R;16.143
SN 2002cd      ;2452377.49;R;16.072
SN 2002cd      ;2452378.48;R;16.030
SN 2002cd      ;2452380.47;R;15.887
SN 2002cd      ;2452383.50;R;15.791
SN 2002cd      ;2452384.49;R;15.780
SN 2002cd      ;2452385.51;R;15.784
SN 2002cd      ;2452387.50;R;15.815
SN 2002cd      ;2452389.50;R;15.890
SN 2002cd      ;2452397.47;R;16.402
SN 2002cd      ;2452400.48;R;16.486
SN 2002cd      ;2452403.48;R;16.503
SN 2002cd      ;2452406.48;R;16.468
SN 2002cd      ;2452407.47;R;16.447
SN 2002cd      ;2452408.44;R;16.444
SN 2002cd      ;2452409.48;R;16.506
SN 2002cd      ;2452410.43;R;16.453
SN 2002cd      ;2452416.48;R;16.725
SN 2002cd      ;2452421.45;R;17.097
SN 2002cd      ;2452426.49;R;17.326
SN 2002cd      ;2452427.44;R;17.424
SN 2002cd      ;2452431.42;R;17.580
SN 2002cd      ;2452436.38;R;17.689
SN 2002cd      ;2452436.40;R;17.654
SN 2002cd      ;2452437.40;R;17.731
SN 2002cd      ;2452441.45;R;17.847
SN 2002cd      ;2452375.50;I;15.982
SN 2002cd      ;2452376.50;I;15.880
SN 2002cd      ;2452377.49;I;15.801
SN 2002cd      ;2452378.48;I;15.761
SN 2002cd      ;2452380.47;I;15.681
SN 2002cd      ;2452383.50;I;15.677
SN 2002cd      ;2452384.49;I;15.690
SN 2002cd      ;2452385.51;I;15.690
SN 2002cd      ;2452387.50;I;15.783
SN 2002cd      ;2452389.50;I;15.888
SN 2002cd      ;2452397.47;I;16.389
SN 2002cd      ;2452400.48;I;16.409
SN 2002cd      ;2452403.48;I;16.355
SN 2002cd      ;2452406.48;I;16.197
SN 2002cd      ;2452407.47;I;16.023
SN 2002cd      ;2452408.44;I;16.017
SN 2002cd      ;2452409.48;I;16.131
SN 2002cd      ;2452410.43;I;15.954
SN 2002cd      ;2452416.48;I;16.123
SN 2002cd      ;2452421.45;I;16.476
SN 2002cd      ;2452427.44;I;16.869
SN 2002cd      ;2452431.42;I;17.090
SN 2002cd      ;2452436.38;I;17.264
SN 2002cd      ;2452436.40;I;17.149
SN 2002cd      ;2452437.40;I;17.165
SN 2002cd      ;2452441.45;I;17.568
SN 2002cf      ;2452378.34;B;17.583
SN 2002cf      ;2452380.30;B;17.122
SN 2002cf      ;2452383.34;B;16.833
SN 2002cf      ;2452384.33;B;16.795
SN 2002cf      ;2452386.30;B;16.804
SN 2002cf      ;2452396.28;B;18.581
SN 2002cf      ;2452398.31;B;18.533
SN 2002cf      ;2452400.28;B;18.728
SN 2002cf      ;2452407.29;B;19.308
SN 2002cf      ;2452408.26;B;19.425
SN 2002cf      ;2452409.25;B;19.339
SN 2002cf      ;2452409.27;B;19.327
SN 2002cf      ;2452410.25;B;19.467
SN 2002cf      ;2452436.22;B;20.050
SN 2002cf      ;2452378.34;V;17.301
SN 2002cf      ;2452380.30;V;16.853
SN 2002cf      ;2452383.34;V;16.453
SN 2002cf      ;2452384.33;V;16.433
SN 2002cf      ;2452386.30;V;16.337
SN 2002cf      ;2452387.33;V;16.267
SN 2002cf      ;2452396.28;V;16.961
SN 2002cf      ;2452398.31;V;17.207
SN 2002cf      ;2452400.28;V;17.305
SN 2002cf      ;2452403.28;V;17.607
SN 2002cf      ;2452406.30;V;17.930
SN 2002cf      ;2452407.29;V;18.031
SN 2002cf      ;2452408.26;V;18.047
SN 2002cf      ;2452409.25;V;18.124
SN 2002cf      ;2452409.27;V;18.101
SN 2002cf      ;2452410.25;V;18.094
SN 2002cf      ;2452419.18;V;18.429
SN 2002cf      ;2452420.29;V;18.576
SN 2002cf      ;2452423.21;V;18.622
SN 2002cf      ;2452426.19;V;18.650
SN 2002cf      ;2452429.22;V;18.817
SN 2002cf      ;2452431.22;V;18.817
SN 2002cf      ;2452436.21;V;19.059
SN 2002cf      ;2452436.22;V;19.066
SN 2002cf      ;2452443.19;V;19.258
SN 2002cf      ;2452378.34;R;17.014
SN 2002cf      ;2452380.30;R;16.600
SN 2002cf      ;2452383.34;R;16.212
SN 2002cf      ;2452384.33;R;16.135
SN 2002cf      ;2452385.34;R;16.093
SN 2002cf      ;2452386.30;R;16.070
SN 2002cf      ;2452387.33;R;15.982
SN 2002cf      ;2452396.28;R;16.558
SN 2002cf      ;2452398.31;R;16.650
SN 2002cf      ;2452400.28;R;16.823
SN 2002cf      ;2452403.28;R;17.103
SN 2002cf      ;2452406.30;R;17.511
SN 2002cf      ;2452407.29;R;17.517
SN 2002cf      ;2452408.26;R;17.609
SN 2002cf      ;2452409.25;R;17.686
SN 2002cf      ;2452409.27;R;17.685
SN 2002cf      ;2452410.25;R;17.783
SN 2002cf      ;2452419.18;R;18.146
SN 2002cf      ;2452420.29;R;18.168
SN 2002cf      ;2452423.21;R;18.390
SN 2002cf      ;2452426.19;R;18.475
SN 2002cf      ;2452429.22;R;18.691
SN 2002cf      ;2452431.22;R;18.834
SN 2002cf      ;2452436.21;R;19.114
SN 2002cf      ;2452436.22;R;19.011
SN 2002cf      ;2452443.19;R;19.462
SN 2002cf      ;2452378.34;I;16.982
SN 2002cf      ;2452380.30;I;16.571
SN 2002cf      ;2452383.34;I;16.215
SN 2002cf      ;2452384.33;I;16.174
SN 2002cf      ;2452385.34;I;16.116
SN 2002cf      ;2452386.30;I;16.211
SN 2002cf      ;2452387.33;I;16.213
SN 2002cf      ;2452396.28;I;16.282
SN 2002cf      ;2452398.31;I;16.418
SN 2002cf      ;2452400.28;I;16.332
SN 2002cf      ;2452403.28;I;16.738
SN 2002cf      ;2452406.30;I;17.034
SN 2002cf      ;2452407.29;I;17.052
SN 2002cf      ;2452408.26;I;17.162
SN 2002cf      ;2452409.25;I;17.246
SN 2002cf      ;2452409.27;I;17.228
SN 2002cf      ;2452410.25;I;17.258
SN 2002cf      ;2452419.18;I;17.863
SN 2002cf      ;2452423.21;I;18.110
SN 2002cf      ;2452426.19;I;18.259
SN 2002cf      ;2452429.22;I;18.298
SN 2002cf      ;2452431.22;I;18.340
SN 2002cf      ;2452436.21;I;18.629
SN 2002cf      ;2452436.22;I;18.584
SN 2002cf      ;2452443.19;I;18.603
SN 2002cr      ;2452397.35;B;15.732
SN 2002cr      ;2452398.35;B;15.438
SN 2002cr      ;2452399.36;B;15.177
SN 2002cr      ;2452400.35;B;14.964
SN 2002cr      ;2452401.31;B;14.808
SN 2002cr      ;2452403.32;B;14.533
SN 2002cr      ;2452405.35;B;14.347
SN 2002cr      ;2452407.30;B;14.263
SN 2002cr      ;2452408.41;B;14.299
SN 2002cr      ;2452409.33;B;14.248
SN 2002cr      ;2452410.28;B;14.299
SN 2002cr      ;2452411.27;B;14.322
SN 2002cr      ;2452416.35;B;14.747
SN 2002cr      ;2452421.34;B;15.227
SN 2002cr      ;2452424.26;B;15.588
SN 2002cr      ;2452427.27;B;15.976
SN 2002cr      ;2452431.31;B;16.359
SN 2002cr      ;2452435.26;B;16.761
SN 2002cr      ;2452435.28;B;16.724
SN 2002cr      ;2452436.26;B;16.747
SN 2002cr      ;2452436.30;B;16.804
SN 2002cr      ;2452437.25;B;16.872
SN 2002cr      ;2452440.24;B;17.059
SN 2002cr      ;2452448.21;B;17.275
SN 2002cr      ;2452452.22;B;17.467
SN 2002cr      ;2452457.20;B;17.593
SN 2002cr      ;2452462.20;B;17.679
SN 2002cr      ;2452467.19;B;17.747
SN 2002cr      ;2452469.21;B;17.738
SN 2002cr      ;2452479.19;B;17.980
SN 2002cr      ;2452484.18;B;17.923
SN 2002cr      ;2452492.18;B;18.273
SN 2002cr      ;2452397.35;V;15.714
SN 2002cr      ;2452398.35;V;15.446
SN 2002cr      ;2452399.36;V;15.173
SN 2002cr      ;2452400.35;V;14.995
SN 2002cr      ;2452401.31;V;14.854
SN 2002cr      ;2452403.32;V;14.576
SN 2002cr      ;2452405.35;V;14.386
SN 2002cr      ;2452407.30;V;14.293
SN 2002cr      ;2452408.41;V;14.315
SN 2002cr      ;2452409.33;V;14.248
SN 2002cr      ;2452410.28;V;14.296
SN 2002cr      ;2452411.27;V;14.263
SN 2002cr      ;2452416.35;V;14.490
SN 2002cr      ;2452421.34;V;14.710
SN 2002cr      ;2452424.26;V;14.905
SN 2002cr      ;2452427.27;V;15.054
SN 2002cr      ;2452431.31;V;15.278
SN 2002cr      ;2452435.26;V;15.552
SN 2002cr      ;2452435.28;V;15.548
SN 2002cr      ;2452436.26;V;15.595
SN 2002cr      ;2452436.30;V;15.623
SN 2002cr      ;2452437.25;V;15.689
SN 2002cr      ;2452440.24;V;15.852
SN 2002cr      ;2452448.21;V;16.294
SN 2002cr      ;2452452.22;V;16.448
SN 2002cr      ;2452457.20;V;16.563
SN 2002cr      ;2452462.20;V;16.757
SN 2002cr      ;2452467.19;V;16.823
SN 2002cr      ;2452469.21;V;16.834
SN 2002cr      ;2452479.19;V;17.158
SN 2002cr      ;2452484.18;V;17.299
SN 2002cr      ;2452492.18;V;17.431
SN 2002cr      ;2452397.35;R;15.576
SN 2002cr      ;2452398.35;R;15.303
SN 2002cr      ;2452399.36;R;15.016
SN 2002cr      ;2452400.35;R;14.896
SN 2002cr      ;2452401.31;R;14.755
SN 2002cr      ;2452403.32;R;14.445
SN 2002cr      ;2452405.35;R;14.291
SN 2002cr      ;2452407.30;R;14.214
SN 2002cr      ;2452408.41;R;14.249
SN 2002cr      ;2452410.28;R;14.270
SN 2002cr      ;2452411.27;R;14.225
SN 2002cr      ;2452416.35;R;14.551
SN 2002cr      ;2452421.34;R;14.800
SN 2002cr      ;2452424.26;R;14.898
SN 2002cr      ;2452427.27;R;14.939
SN 2002cr      ;2452431.31;R;15.019
SN 2002cr      ;2452435.26;R;15.193
SN 2002cr      ;2452435.28;R;15.203
SN 2002cr      ;2452436.26;R;15.213
SN 2002cr      ;2452436.30;R;15.252
SN 2002cr      ;2452437.25;R;15.291
SN 2002cr      ;2452440.24;R;15.509
SN 2002cr      ;2452448.21;R;15.973
SN 2002cr      ;2452452.22;R;16.184
SN 2002cr      ;2452457.20;R;16.325
SN 2002cr      ;2452462.20;R;16.569
SN 2002cr      ;2452467.19;R;16.665
SN 2002cr      ;2452469.21;R;16.730
SN 2002cr      ;2452479.19;R;17.062
SN 2002cr      ;2452484.18;R;17.234
SN 2002cr      ;2452492.18;R;17.477
SN 2002cr      ;2452397.35;I;15.493
SN 2002cr      ;2452398.35;I;15.228
SN 2002cr      ;2452399.36;I;14.999
SN 2002cr      ;2452400.35;I;14.823
SN 2002cr      ;2452401.31;I;14.685
SN 2002cr      ;2452403.32;I;14.443
SN 2002cr      ;2452405.35;I;14.343
SN 2002cr      ;2452407.30;I;14.351
SN 2002cr      ;2452408.41;I;14.354
SN 2002cr      ;2452409.33;I;14.444
SN 2002cr      ;2452410.28;I;14.442
SN 2002cr      ;2452411.27;I;14.530
SN 2002cr      ;2452416.35;I;14.845
SN 2002cr      ;2452421.34;I;15.044
SN 2002cr      ;2452424.26;I;15.049
SN 2002cr      ;2452427.27;I;14.988
SN 2002cr      ;2452431.31;I;14.947
SN 2002cr      ;2452435.26;I;14.879
SN 2002cr      ;2452435.28;I;14.954
SN 2002cr      ;2452436.26;I;14.928
SN 2002cr      ;2452436.30;I;14.904
SN 2002cr      ;2452437.25;I;14.941
SN 2002cr      ;2452440.24;I;15.158
SN 2002cr      ;2452448.21;I;15.637
SN 2002cr      ;2452452.22;I;15.895
SN 2002cr      ;2452457.20;I;16.120
SN 2002cr      ;2452462.20;I;16.357
SN 2002cr      ;2452467.19;I;16.575
SN 2002cr      ;2452469.21;I;16.631
SN 2002cr      ;2452479.19;I;17.068
SN 2002cr      ;2452484.18;I;17.232
SN 2002cr      ;2452492.18;I;17.857
SN 2002cs      ;2452400.46;B;16.263
SN 2002cs      ;2452401.46;B;16.056
SN 2002cs      ;2452403.46;B;15.807
SN 2002cs      ;2452405.45;B;15.613
SN 2002cs      ;2452407.47;B;15.530
SN 2002cs      ;2452409.46;B;15.511
SN 2002cs      ;2452411.44;B;15.556
SN 2002cs      ;2452416.46;B;15.810
SN 2002cs      ;2452418.48;B;15.926
SN 2002cs      ;2452420.43;B;16.126
SN 2002cs      ;2452422.43;B;16.347
SN 2002cs      ;2452425.44;B;16.659
SN 2002cs      ;2452428.43;B;17.038
SN 2002cs      ;2452431.37;B;17.390
SN 2002cs      ;2452435.45;B;17.720
SN 2002cs      ;2452436.32;B;17.798
SN 2002cs      ;2452440.42;B;18.004
SN 2002cs      ;2452444.36;B;18.229
SN 2002cs      ;2452448.36;B;18.352
SN 2002cs      ;2452452.42;B;18.409
SN 2002cs      ;2452457.38;B;18.507
SN 2002cs      ;2452462.31;B;18.614
SN 2002cs      ;2452467.36;B;18.636
SN 2002cs      ;2452472.26;B;18.719
SN 2002cs      ;2452477.31;B;18.807
SN 2002cs      ;2452482.30;B;18.919
SN 2002cs      ;2452487.27;B;18.942
SN 2002cs      ;2452492.24;B;19.076
SN 2002cs      ;2452497.19;B;19.079
SN 2002cs      ;2452502.22;B;19.113
SN 2002cs      ;2452511.26;B;19.301
SN 2002cs      ;2452520.20;B;19.377
SN 2002cs      ;2452529.16;B;19.490
SN 2002cs      ;2452540.13;B;19.459
SN 2002cs      ;2452400.46;V;16.167
SN 2002cs      ;2452401.46;V;15.989
SN 2002cs      ;2452403.46;V;15.756
SN 2002cs      ;2452405.45;V;15.580
SN 2002cs      ;2452407.47;V;15.495
SN 2002cs      ;2452409.46;V;15.456
SN 2002cs      ;2452411.44;V;15.446
SN 2002cs      ;2452416.46;V;15.518
SN 2002cs      ;2452418.48;V;15.567
SN 2002cs      ;2452420.43;V;15.659
SN 2002cs      ;2452422.43;V;15.757
SN 2002cs      ;2452425.44;V;15.929
SN 2002cs      ;2452428.43;V;16.123
SN 2002cs      ;2452431.37;V;16.307
SN 2002cs      ;2452435.45;V;16.507
SN 2002cs      ;2452436.32;V;16.538
SN 2002cs      ;2452440.42;V;16.720
SN 2002cs      ;2452444.36;V;16.901
SN 2002cs      ;2452448.36;V;17.116
SN 2002cs      ;2452452.42;V;17.158
SN 2002cs      ;2452457.38;V;17.269
SN 2002cs      ;2452462.31;V;17.412
SN 2002cs      ;2452467.36;V;17.479
SN 2002cs      ;2452472.26;V;17.542
SN 2002cs      ;2452477.31;V;17.663
SN 2002cs      ;2452482.30;V;17.769
SN 2002cs      ;2452487.27;V;17.911
SN 2002cs      ;2452492.24;V;17.993
SN 2002cs      ;2452497.19;V;18.062
SN 2002cs      ;2452502.22;V;18.173
SN 2002cs      ;2452511.26;V;18.285
SN 2002cs      ;2452520.20;V;18.522
SN 2002cs      ;2452529.16;V;18.760
SN 2002cs      ;2452540.13;V;18.907
SN 2002cs      ;2452400.46;R;15.981
SN 2002cs      ;2452401.46;R;15.806
SN 2002cs      ;2452403.46;R;15.591
SN 2002cs      ;2452405.45;R;15.434
SN 2002cs      ;2452407.47;R;15.347
SN 2002cs      ;2452409.46;R;15.299
SN 2002cs      ;2452411.44;R;15.258
SN 2002cs      ;2452416.46;R;15.293
SN 2002cs      ;2452418.48;R;15.350
SN 2002cs      ;2452420.43;R;15.427
SN 2002cs      ;2452422.43;R;15.531
SN 2002cs      ;2452425.44;R;15.665
SN 2002cs      ;2452428.43;R;15.779
SN 2002cs      ;2452431.37;R;15.899
SN 2002cs      ;2452435.45;R;16.016
SN 2002cs      ;2452436.32;R;16.030
SN 2002cs      ;2452440.42;R;16.188
SN 2002cs      ;2452444.36;R;16.347
SN 2002cs      ;2452448.36;R;16.487
SN 2002cs      ;2452452.42;R;16.641
SN 2002cs      ;2452457.38;R;16.780
SN 2002cs      ;2452462.31;R;16.978
SN 2002cs      ;2452467.36;R;17.021
SN 2002cs      ;2452472.26;R;17.187
SN 2002cs      ;2452477.31;R;17.405
SN 2002cs      ;2452482.30;R;17.443
SN 2002cs      ;2452487.27;R;17.589
SN 2002cs      ;2452492.24;R;17.691
SN 2002cs      ;2452497.19;R;17.896
SN 2002cs      ;2452502.22;R;17.941
SN 2002cs      ;2452511.26;R;18.174
SN 2002cs      ;2452520.20;R;18.417
SN 2002cs      ;2452529.16;R;18.584
SN 2002cs      ;2452540.13;R;18.888
SN 2002cs      ;2452400.46;I;15.941
SN 2002cs      ;2452401.46;I;15.780
SN 2002cs      ;2452403.46;I;15.591
SN 2002cs      ;2452405.45;I;15.475
SN 2002cs      ;2452407.47;I;15.394
SN 2002cs      ;2452409.46;I;15.380
SN 2002cs      ;2452411.44;I;15.372
SN 2002cs      ;2452416.46;I;15.419
SN 2002cs      ;2452418.48;I;15.444
SN 2002cs      ;2452420.43;I;15.524
SN 2002cs      ;2452422.43;I;15.592
SN 2002cs      ;2452425.44;I;15.642
SN 2002cs      ;2452428.43;I;15.671
SN 2002cs      ;2452431.37;I;15.683
SN 2002cs      ;2452435.45;I;15.721
SN 2002cs      ;2452436.32;I;15.730
SN 2002cs      ;2452440.42;I;15.794
SN 2002cs      ;2452444.36;I;15.902
SN 2002cs      ;2452448.36;I;16.073
SN 2002cs      ;2452452.42;I;16.239
SN 2002cs      ;2452457.38;I;16.397
SN 2002cs      ;2452462.31;I;16.566
SN 2002cs      ;2452467.36;I;16.614
SN 2002cs      ;2452472.26;I;16.848
SN 2002cs      ;2452477.31;I;17.008
SN 2002cs      ;2452482.30;I;17.166
SN 2002cs      ;2452487.27;I;17.320
SN 2002cs      ;2452492.24;I;17.440
SN 2002cs      ;2452497.19;I;17.561
SN 2002cs      ;2452502.22;I;17.735
SN 2002cs      ;2452511.26;I;17.931
SN 2002cs      ;2452520.20;I;18.166
SN 2002cs      ;2452529.16;I;18.255
SN 2002cs      ;2452540.13;I;18.705
SN 2002cu      ;2452408.45;B;17.146
SN 2002cu      ;2452409.45;B;16.928
SN 2002cu      ;2452410.46;B;16.745
SN 2002cu      ;2452411.41;B;16.636
SN 2002cu      ;2452412.45;B;16.485
SN 2002cu      ;2452416.44;B;16.361
SN 2002cu      ;2452417.48;B;16.379
SN 2002cu      ;2452418.46;B;16.430
SN 2002cu      ;2452419.44;B;16.488
SN 2002cu      ;2452420.40;B;16.548
SN 2002cu      ;2452421.39;B;16.642
SN 2002cu      ;2452423.45;B;16.797
SN 2002cu      ;2452425.41;B;17.012
SN 2002cu      ;2452427.42;B;17.270
SN 2002cu      ;2452429.43;B;17.541
SN 2002cu      ;2452431.35;B;17.846
SN 2002cu      ;2452434.42;B;18.283
SN 2002cu      ;2452436.31;B;18.471
SN 2002cu      ;2452439.41;B;18.922
SN 2002cu      ;2452442.36;B;19.148
SN 2002cu      ;2452447.34;B;19.417
SN 2002cu      ;2452452.36;B;19.564
SN 2002cu      ;2452457.34;B;19.593
SN 2002cu      ;2452462.28;B;19.753
SN 2002cu      ;2452468.32;B;19.799
SN 2002cu      ;2452473.24;B;19.733
SN 2002cu      ;2452478.28;B;19.895
SN 2002cu      ;2452483.29;B;20.128
SN 2002cu      ;2452408.45;V;17.103
SN 2002cu      ;2452409.45;V;16.887
SN 2002cu      ;2452410.46;V;16.723
SN 2002cu      ;2452411.41;V;16.591
SN 2002cu      ;2452412.45;V;16.492
SN 2002cu      ;2452416.44;V;16.270
SN 2002cu      ;2452417.48;V;16.272
SN 2002cu      ;2452418.46;V;16.278
SN 2002cu      ;2452419.44;V;16.281
SN 2002cu      ;2452420.40;V;16.277
SN 2002cu      ;2452421.39;V;16.347
SN 2002cu      ;2452423.45;V;16.466
SN 2002cu      ;2452425.41;V;16.586
SN 2002cu      ;2452427.42;V;16.716
SN 2002cu      ;2452429.43;V;16.826
SN 2002cu      ;2452431.35;V;16.961
SN 2002cu      ;2452434.42;V;17.146
SN 2002cu      ;2452436.31;V;17.252
SN 2002cu      ;2452439.41;V;17.539
SN 2002cu      ;2452442.36;V;17.870
SN 2002cu      ;2452447.34;V;18.152
SN 2002cu      ;2452452.36;V;18.356
SN 2002cu      ;2452457.34;V;18.511
SN 2002cu      ;2452462.28;V;18.612
SN 2002cu      ;2452468.32;V;18.755
SN 2002cu      ;2452473.24;V;19.002
SN 2002cu      ;2452478.28;V;19.054
SN 2002cu      ;2452483.29;V;19.356
SN 2002cu      ;2452408.45;R;16.858
SN 2002cu      ;2452409.45;R;16.677
SN 2002cu      ;2452410.46;R;16.475
SN 2002cu      ;2452411.41;R;16.380
SN 2002cu      ;2452412.45;R;16.274
SN 2002cu      ;2452416.44;R;16.097
SN 2002cu      ;2452417.48;R;16.070
SN 2002cu      ;2452418.46;R;16.049
SN 2002cu      ;2452419.44;R;16.103
SN 2002cu      ;2452420.40;R;16.132
SN 2002cu      ;2452421.39;R;16.197
SN 2002cu      ;2452423.45;R;16.392
SN 2002cu      ;2452425.41;R;16.603
SN 2002cu      ;2452427.42;R;16.717
SN 2002cu      ;2452429.43;R;16.820
SN 2002cu      ;2452431.35;R;16.847
SN 2002cu      ;2452434.42;R;16.813
SN 2002cu      ;2452436.31;R;16.859
SN 2002cu      ;2452439.41;R;17.078
SN 2002cu      ;2452442.36;R;17.385
SN 2002cu      ;2452447.34;R;17.719
SN 2002cu      ;2452452.36;R;17.897
SN 2002cu      ;2452457.34;R;18.100
SN 2002cu      ;2452462.28;R;18.270
SN 2002cu      ;2452468.32;R;18.477
SN 2002cu      ;2452473.24;R;18.556
SN 2002cu      ;2452478.28;R;18.786
SN 2002cu      ;2452483.29;R;18.836
SN 2002cu      ;2452408.45;I;16.897
SN 2002cu      ;2452409.45;I;16.724
SN 2002cu      ;2452410.46;I;16.591
SN 2002cu      ;2452411.41;I;16.484
SN 2002cu      ;2452412.45;I;16.453
SN 2002cu      ;2452416.44;I;16.500
SN 2002cu      ;2452417.48;I;16.487
SN 2002cu      ;2452418.46;I;16.544
SN 2002cu      ;2452419.44;I;16.530
SN 2002cu      ;2452420.40;I;16.561
SN 2002cu      ;2452421.39;I;16.703
SN 2002cu      ;2452423.45;I;16.959
SN 2002cu      ;2452425.41;I;17.079
SN 2002cu      ;2452427.42;I;17.165
SN 2002cu      ;2452429.43;I;17.092
SN 2002cu      ;2452431.35;I;16.994
SN 2002cu      ;2452434.42;I;16.817
SN 2002cu      ;2452436.31;I;16.760
SN 2002cu      ;2452439.41;I;16.865
SN 2002cu      ;2452442.36;I;17.116
SN 2002cu      ;2452447.34;I;17.615
SN 2002cu      ;2452452.36;I;17.816
SN 2002cu      ;2452457.34;I;18.030
SN 2002cu      ;2452462.28;I;18.400
SN 2002cu      ;2452468.32;I;18.483
SN 2002cu      ;2452473.24;I;18.721
SN 2002cu      ;2452478.28;I;18.796
SN 2002cu      ;2452483.29;I;19.409
SN 2002cx      ;2452411.27;B;17.935
SN 2002cx      ;2452412.28;B;17.744
SN 2002cx      ;2452421.26;B;18.179
SN 2002cx      ;2452422.24;B;18.220
SN 2002cx      ;2452423.23;B;18.322
SN 2002cx      ;2452424.25;B;18.564
SN 2002cx      ;2452425.25;B;18.741
SN 2002cx      ;2452426.21;B;18.870
SN 2002cx      ;2452427.21;B;19.058
SN 2002cx      ;2452428.25;B;19.233
SN 2002cx      ;2452429.24;B;19.426
SN 2002cx      ;2452430.20;B;19.549
SN 2002cx      ;2452431.26;B;19.545
SN 2002cx      ;2452432.19;B;19.777
SN 2002cx      ;2452433.23;B;19.943
SN 2002cx      ;2452434.20;B;19.979
SN 2002cx      ;2452435.19;B;19.902
SN 2002cx      ;2452435.21;B;20.013
SN 2002cx      ;2452436.24;B;20.278
SN 2002cx      ;2452436.25;B;20.212
SN 2002cx      ;2452437.20;B;20.273
SN 2002cx      ;2452437.20;B;20.369
SN 2002cx      ;2452438.22;B;20.223
SN 2002cx      ;2452411.27;V;17.976
SN 2002cx      ;2452412.27;V;17.945
SN 2002cx      ;2452412.28;V;17.884
SN 2002cx      ;2452419.31;V;17.533
SN 2002cx      ;2452421.26;V;17.763
SN 2002cx      ;2452422.24;V;17.757
SN 2002cx      ;2452423.23;V;17.851
SN 2002cx      ;2452424.25;V;17.910
SN 2002cx      ;2452425.25;V;17.937
SN 2002cx      ;2452426.21;V;17.989
SN 2002cx      ;2452427.21;V;18.121
SN 2002cx      ;2452428.25;V;18.192
SN 2002cx      ;2452429.24;V;18.250
SN 2002cx      ;2452430.20;V;18.369
SN 2002cx      ;2452431.26;V;18.442
SN 2002cx      ;2452432.19;V;18.477
SN 2002cx      ;2452433.23;V;18.607
SN 2002cx      ;2452434.20;V;18.536
SN 2002cx      ;2452435.19;V;18.742
SN 2002cx      ;2452435.21;V;18.795
SN 2002cx      ;2452436.24;V;18.792
SN 2002cx      ;2452436.25;V;18.921
SN 2002cx      ;2452437.20;V;18.925
SN 2002cx      ;2452437.20;V;18.923
SN 2002cx      ;2452438.22;V;18.954
SN 2002cx      ;2452440.21;V;19.139
SN 2002cx      ;2452442.21;V;19.157
SN 2002cx      ;2452443.24;V;19.287
SN 2002cx      ;2452447.21;V;19.396
SN 2002cx      ;2452465.19;V;19.864
SN 2002cx      ;2452411.27;R;17.847
SN 2002cx      ;2452412.28;R;17.899
SN 2002cx      ;2452419.31;R;17.640
SN 2002cx      ;2452421.26;R;17.574
SN 2002cx      ;2452422.24;R;17.575
SN 2002cx      ;2452423.23;R;17.492
SN 2002cx      ;2452424.25;R;17.714
SN 2002cx      ;2452425.25;R;17.646
SN 2002cx      ;2452426.21;R;17.645
SN 2002cx      ;2452427.21;R;17.680
SN 2002cx      ;2452428.25;R;17.778
SN 2002cx      ;2452429.24;R;17.757
SN 2002cx      ;2452430.20;R;17.857
SN 2002cx      ;2452431.26;R;17.859
SN 2002cx      ;2452432.19;R;18.014
SN 2002cx      ;2452433.23;R;17.995
SN 2002cx      ;2452434.20;R;17.976
SN 2002cx      ;2452435.19;R;18.065
SN 2002cx      ;2452435.21;R;18.128
SN 2002cx      ;2452436.24;R;18.173
SN 2002cx      ;2452436.25;R;18.170
SN 2002cx      ;2452437.20;R;18.388
SN 2002cx      ;2452437.20;R;18.236
SN 2002cx      ;2452440.21;R;18.267
SN 2002cx      ;2452442.21;R;18.523
